ID,Length,Width,Height,Source_X,Source_Y,Source_Z,Receiver_X,Receiver_Y,Receiver_Z, f1,f2,f3,f4,f5,f6,f7
491,5.5,5.5,4.0,1.4,3.0,1.5,2.6,1.8,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
491,5.5,5.5,4.0,1.4,3.0,1.5,2.6,1.8,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
491,5.5,5.5,4.0,1.4,3.0,1.5,2.6,1.8,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
491,5.5,5.5,4.0,1.4,3.0,1.5,2.6,1.8,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
492,5.5,5.5,4.0,1.0,2.6,1.5,3.4,3.0,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
492,5.5,5.5,4.0,1.0,2.6,1.5,3.4,3.0,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
492,5.5,5.5,4.0,1.0,2.6,1.5,3.4,3.0,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
492,5.5,5.5,4.0,1.0,2.6,1.5,3.4,3.0,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
492,5.5,5.5,4.0,1.0,2.6,1.5,3.4,3.0,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
492,5.5,5.5,4.0,1.0,2.6,1.5,3.4,3.0,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
492,5.5,5.5,4.0,1.0,2.6,1.5,3.4,3.0,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
492,5.5,5.5,4.0,1.0,2.6,1.5,3.4,3.0,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
492,5.5,5.5,4.0,1.0,2.6,1.5,3.4,3.0,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
492,5.5,5.5,4.0,1.0,2.6,1.5,3.4,3.0,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
493,5.5,6.0,2.5,3.8,1.8,1.5,3.8,4.6,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
493,5.5,6.0,2.5,3.8,1.8,1.5,3.8,4.6,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
493,5.5,6.0,2.5,3.8,1.8,1.5,3.8,4.6,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
493,5.5,6.0,2.5,3.8,1.8,1.5,3.8,4.6,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
493,5.5,6.0,2.5,3.8,1.8,1.5,3.8,4.6,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
493,5.5,6.0,2.5,3.8,1.8,1.5,3.8,4.6,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
493,5.5,6.0,2.5,3.8,1.8,1.5,3.8,4.6,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
493,5.5,6.0,2.5,3.8,1.8,1.5,3.8,4.6,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
493,5.5,6.0,2.5,3.8,1.8,1.5,3.8,4.6,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
493,5.5,6.0,2.5,3.8,1.8,1.5,3.8,4.6,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
494,5.5,6.0,2.5,3.8,1.8,1.5,2.6,4.2,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
494,5.5,6.0,2.5,3.8,1.8,1.5,2.6,4.2,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
494,5.5,6.0,2.5,3.8,1.8,1.5,2.6,4.2,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
494,5.5,6.0,2.5,3.8,1.8,1.5,2.6,4.2,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
494,5.5,6.0,2.5,3.8,1.8,1.5,2.6,4.2,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
494,5.5,6.0,2.5,3.8,1.8,1.5,2.6,4.2,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
494,5.5,6.0,2.5,3.8,1.8,1.5,2.6,4.2,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
494,5.5,6.0,2.5,3.8,1.8,1.5,2.6,4.2,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
494,5.5,6.0,2.5,3.8,1.8,1.5,2.6,4.2,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
494,5.5,6.0,2.5,3.8,1.8,1.5,2.6,4.2,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
495,5.5,6.0,2.5,3.8,4.6,1.5,2.6,4.6,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
495,5.5,6.0,2.5,3.8,4.6,1.5,2.6,4.6,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
495,5.5,6.0,2.5,3.8,4.6,1.5,2.6,4.6,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
495,5.5,6.0,2.5,3.8,4.6,1.5,2.6,4.6,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
495,5.5,6.0,2.5,3.8,4.6,1.5,2.6,4.6,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
495,5.5,6.0,2.5,3.8,4.6,1.5,2.6,4.6,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
495,5.5,6.0,2.5,3.8,4.6,1.5,2.6,4.6,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
495,5.5,6.0,2.5,3.8,4.6,1.5,2.6,4.6,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
495,5.5,6.0,2.5,3.8,4.6,1.5,2.6,4.6,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
495,5.5,6.0,2.5,3.8,4.6,1.5,2.6,4.6,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
496,5.5,6.0,3.0,3.8,1.8,1.5,3.8,4.6,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
496,5.5,6.0,3.0,3.8,1.8,1.5,3.8,4.6,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
496,5.5,6.0,3.0,3.8,1.8,1.5,3.8,4.6,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
496,5.5,6.0,3.0,3.8,1.8,1.5,3.8,4.6,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
496,5.5,6.0,3.0,3.8,1.8,1.5,3.8,4.6,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
496,5.5,6.0,3.0,3.8,1.8,1.5,3.8,4.6,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
496,5.5,6.0,3.0,3.8,1.8,1.5,3.8,4.6,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
496,5.5,6.0,3.0,3.8,1.8,1.5,3.8,4.6,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
496,5.5,6.0,3.0,3.8,1.8,1.5,3.8,4.6,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
496,5.5,6.0,3.0,3.8,1.8,1.5,3.8,4.6,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
497,5.5,6.0,3.0,3.8,1.8,1.5,2.6,4.2,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
497,5.5,6.0,3.0,3.8,1.8,1.5,2.6,4.2,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
497,5.5,6.0,3.0,3.8,1.8,1.5,2.6,4.2,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
497,5.5,6.0,3.0,3.8,1.8,1.5,2.6,4.2,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
497,5.5,6.0,3.0,3.8,1.8,1.5,2.6,4.2,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
497,5.5,6.0,3.0,3.8,1.8,1.5,2.6,4.2,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
497,5.5,6.0,3.0,3.8,1.8,1.5,2.6,4.2,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
497,5.5,6.0,3.0,3.8,1.8,1.5,2.6,4.2,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
497,5.5,6.0,3.0,3.8,1.8,1.5,2.6,4.2,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
497,5.5,6.0,3.0,3.8,1.8,1.5,2.6,4.2,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
498,5.5,6.0,3.0,3.8,4.6,1.5,2.6,4.6,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
498,5.5,6.0,3.0,3.8,4.6,1.5,2.6,4.6,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
498,5.5,6.0,3.0,3.8,4.6,1.5,2.6,4.6,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
498,5.5,6.0,3.0,3.8,4.6,1.5,2.6,4.6,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
498,5.5,6.0,3.0,3.8,4.6,1.5,2.6,4.6,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
498,5.5,6.0,3.0,3.8,4.6,1.5,2.6,4.6,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
498,5.5,6.0,3.0,3.8,4.6,1.5,2.6,4.6,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
498,5.5,6.0,3.0,3.8,4.6,1.5,2.6,4.6,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
498,5.5,6.0,3.0,3.8,4.6,1.5,2.6,4.6,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
498,5.5,6.0,3.0,3.8,4.6,1.5,2.6,4.6,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
499,5.5,6.0,3.5,3.8,1.8,1.5,3.8,4.6,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
499,5.5,6.0,3.5,3.8,1.8,1.5,3.8,4.6,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
499,5.5,6.0,3.5,3.8,1.8,1.5,3.8,4.6,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
499,5.5,6.0,3.5,3.8,1.8,1.5,3.8,4.6,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
499,5.5,6.0,3.5,3.8,1.8,1.5,3.8,4.6,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
499,5.5,6.0,3.5,3.8,1.8,1.5,3.8,4.6,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
499,5.5,6.0,3.5,3.8,1.8,1.5,3.8,4.6,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
499,5.5,6.0,3.5,3.8,1.8,1.5,3.8,4.6,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
499,5.5,6.0,3.5,3.8,1.8,1.5,3.8,4.6,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
499,5.5,6.0,3.5,3.8,1.8,1.5,3.8,4.6,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
500,5.5,6.0,3.5,3.8,1.8,1.5,2.6,4.2,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
500,5.5,6.0,3.5,3.8,1.8,1.5,2.6,4.2,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
500,5.5,6.0,3.5,3.8,1.8,1.5,2.6,4.2,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
500,5.5,6.0,3.5,3.8,1.8,1.5,2.6,4.2,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
500,5.5,6.0,3.5,3.8,1.8,1.5,2.6,4.2,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
500,5.5,6.0,3.5,3.8,1.8,1.5,2.6,4.2,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
500,5.5,6.0,3.5,3.8,1.8,1.5,2.6,4.2,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
500,5.5,6.0,3.5,3.8,1.8,1.5,2.6,4.2,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
500,5.5,6.0,3.5,3.8,1.8,1.5,2.6,4.2,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
500,5.5,6.0,3.5,3.8,1.8,1.5,2.6,4.2,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
501,5.5,6.0,3.5,3.8,4.6,1.5,2.6,4.6,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
501,5.5,6.0,3.5,3.8,4.6,1.5,2.6,4.6,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
501,5.5,6.0,3.5,3.8,4.6,1.5,2.6,4.6,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
501,5.5,6.0,3.5,3.8,4.6,1.5,2.6,4.6,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
501,5.5,6.0,3.5,3.8,4.6,1.5,2.6,4.6,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
501,5.5,6.0,3.5,3.8,4.6,1.5,2.6,4.6,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
501,5.5,6.0,3.5,3.8,4.6,1.5,2.6,4.6,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
501,5.5,6.0,3.5,3.8,4.6,1.5,2.6,4.6,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
501,5.5,6.0,3.5,3.8,4.6,1.5,2.6,4.6,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
501,5.5,6.0,3.5,3.8,4.6,1.5,2.6,4.6,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
502,5.5,6.0,4.0,3.8,1.8,1.5,3.8,4.6,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
502,5.5,6.0,4.0,3.8,1.8,1.5,3.8,4.6,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
502,5.5,6.0,4.0,3.8,1.8,1.5,3.8,4.6,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
502,5.5,6.0,4.0,3.8,1.8,1.5,3.8,4.6,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
502,5.5,6.0,4.0,3.8,1.8,1.5,3.8,4.6,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
502,5.5,6.0,4.0,3.8,1.8,1.5,3.8,4.6,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
502,5.5,6.0,4.0,3.8,1.8,1.5,3.8,4.6,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
502,5.5,6.0,4.0,3.8,1.8,1.5,3.8,4.6,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
502,5.5,6.0,4.0,3.8,1.8,1.5,3.8,4.6,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
502,5.5,6.0,4.0,3.8,1.8,1.5,3.8,4.6,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
503,5.5,6.0,4.0,3.8,1.8,1.5,2.6,4.2,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
503,5.5,6.0,4.0,3.8,1.8,1.5,2.6,4.2,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
503,5.5,6.0,4.0,3.8,1.8,1.5,2.6,4.2,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
503,5.5,6.0,4.0,3.8,1.8,1.5,2.6,4.2,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
503,5.5,6.0,4.0,3.8,1.8,1.5,2.6,4.2,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
503,5.5,6.0,4.0,3.8,1.8,1.5,2.6,4.2,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
503,5.5,6.0,4.0,3.8,1.8,1.5,2.6,4.2,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
503,5.5,6.0,4.0,3.8,1.8,1.5,2.6,4.2,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
503,5.5,6.0,4.0,3.8,1.8,1.5,2.6,4.2,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
503,5.5,6.0,4.0,3.8,1.8,1.5,2.6,4.2,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
504,5.5,6.0,4.0,3.8,4.6,1.5,2.6,4.6,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
504,5.5,6.0,4.0,3.8,4.6,1.5,2.6,4.6,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
504,5.5,6.0,4.0,3.8,4.6,1.5,2.6,4.6,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
504,5.5,6.0,4.0,3.8,4.6,1.5,2.6,4.6,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
504,5.5,6.0,4.0,3.8,4.6,1.5,2.6,4.6,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
504,5.5,6.0,4.0,3.8,4.6,1.5,2.6,4.6,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
504,5.5,6.0,4.0,3.8,4.6,1.5,2.6,4.6,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
504,5.5,6.0,4.0,3.8,4.6,1.5,2.6,4.6,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
504,5.5,6.0,4.0,3.8,4.6,1.5,2.6,4.6,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
504,5.5,6.0,4.0,3.8,4.6,1.5,2.6,4.6,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
505,6.0,3.0,2.5,1.0,1.0,1.5,3.0,1.8,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
505,6.0,3.0,2.5,1.0,1.0,1.5,3.0,1.8,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
505,6.0,3.0,2.5,1.0,1.0,1.5,3.0,1.8,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
505,6.0,3.0,2.5,1.0,1.0,1.5,3.0,1.8,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
505,6.0,3.0,2.5,1.0,1.0,1.5,3.0,1.8,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
505,6.0,3.0,2.5,1.0,1.0,1.5,3.0,1.8,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
505,6.0,3.0,2.5,1.0,1.0,1.5,3.0,1.8,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
505,6.0,3.0,2.5,1.0,1.0,1.5,3.0,1.8,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
505,6.0,3.0,2.5,1.0,1.0,1.5,3.0,1.8,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
505,6.0,3.0,2.5,1.0,1.0,1.5,3.0,1.8,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
506,6.0,3.0,2.5,2.6,1.4,1.5,5.0,1.8,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
506,6.0,3.0,2.5,2.6,1.4,1.5,5.0,1.8,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
506,6.0,3.0,2.5,2.6,1.4,1.5,5.0,1.8,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
506,6.0,3.0,2.5,2.6,1.4,1.5,5.0,1.8,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
506,6.0,3.0,2.5,2.6,1.4,1.5,5.0,1.8,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
506,6.0,3.0,2.5,2.6,1.4,1.5,5.0,1.8,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
506,6.0,3.0,2.5,2.6,1.4,1.5,5.0,1.8,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
506,6.0,3.0,2.5,2.6,1.4,1.5,5.0,1.8,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
506,6.0,3.0,2.5,2.6,1.4,1.5,5.0,1.8,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
506,6.0,3.0,2.5,2.6,1.4,1.5,5.0,1.8,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
507,6.0,3.0,2.5,1.8,1.8,1.5,3.4,1.4,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
507,6.0,3.0,2.5,1.8,1.8,1.5,3.4,1.4,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
507,6.0,3.0,2.5,1.8,1.8,1.5,3.4,1.4,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
507,6.0,3.0,2.5,1.8,1.8,1.5,3.4,1.4,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
507,6.0,3.0,2.5,1.8,1.8,1.5,3.4,1.4,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
507,6.0,3.0,2.5,1.8,1.8,1.5,3.4,1.4,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
507,6.0,3.0,2.5,1.8,1.8,1.5,3.4,1.4,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
507,6.0,3.0,2.5,1.8,1.8,1.5,3.4,1.4,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
507,6.0,3.0,2.5,1.8,1.8,1.5,3.4,1.4,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
507,6.0,3.0,2.5,1.8,1.8,1.5,3.4,1.4,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
508,6.0,3.0,3.0,1.0,1.0,1.5,3.0,1.8,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
508,6.0,3.0,3.0,1.0,1.0,1.5,3.0,1.8,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
508,6.0,3.0,3.0,1.0,1.0,1.5,3.0,1.8,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
508,6.0,3.0,3.0,1.0,1.0,1.5,3.0,1.8,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
508,6.0,3.0,3.0,1.0,1.0,1.5,3.0,1.8,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
508,6.0,3.0,3.0,1.0,1.0,1.5,3.0,1.8,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
508,6.0,3.0,3.0,1.0,1.0,1.5,3.0,1.8,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
508,6.0,3.0,3.0,1.0,1.0,1.5,3.0,1.8,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
508,6.0,3.0,3.0,1.0,1.0,1.5,3.0,1.8,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
508,6.0,3.0,3.0,1.0,1.0,1.5,3.0,1.8,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
509,6.0,3.0,3.0,2.6,1.4,1.5,5.0,1.8,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
509,6.0,3.0,3.0,2.6,1.4,1.5,5.0,1.8,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
509,6.0,3.0,3.0,2.6,1.4,1.5,5.0,1.8,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
509,6.0,3.0,3.0,2.6,1.4,1.5,5.0,1.8,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
509,6.0,3.0,3.0,2.6,1.4,1.5,5.0,1.8,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
509,6.0,3.0,3.0,2.6,1.4,1.5,5.0,1.8,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
509,6.0,3.0,3.0,2.6,1.4,1.5,5.0,1.8,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
509,6.0,3.0,3.0,2.6,1.4,1.5,5.0,1.8,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
509,6.0,3.0,3.0,2.6,1.4,1.5,5.0,1.8,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
509,6.0,3.0,3.0,2.6,1.4,1.5,5.0,1.8,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
510,6.0,3.0,3.0,1.8,1.8,1.5,3.4,1.4,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
510,6.0,3.0,3.0,1.8,1.8,1.5,3.4,1.4,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
510,6.0,3.0,3.0,1.8,1.8,1.5,3.4,1.4,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
510,6.0,3.0,3.0,1.8,1.8,1.5,3.4,1.4,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
510,6.0,3.0,3.0,1.8,1.8,1.5,3.4,1.4,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
510,6.0,3.0,3.0,1.8,1.8,1.5,3.4,1.4,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
510,6.0,3.0,3.0,1.8,1.8,1.5,3.4,1.4,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
510,6.0,3.0,3.0,1.8,1.8,1.5,3.4,1.4,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
510,6.0,3.0,3.0,1.8,1.8,1.5,3.4,1.4,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
510,6.0,3.0,3.0,1.8,1.8,1.5,3.4,1.4,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
511,6.0,3.0,3.5,1.0,1.0,1.5,3.0,1.8,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
511,6.0,3.0,3.5,1.0,1.0,1.5,3.0,1.8,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
511,6.0,3.0,3.5,1.0,1.0,1.5,3.0,1.8,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
511,6.0,3.0,3.5,1.0,1.0,1.5,3.0,1.8,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
511,6.0,3.0,3.5,1.0,1.0,1.5,3.0,1.8,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
511,6.0,3.0,3.5,1.0,1.0,1.5,3.0,1.8,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
511,6.0,3.0,3.5,1.0,1.0,1.5,3.0,1.8,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
511,6.0,3.0,3.5,1.0,1.0,1.5,3.0,1.8,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
511,6.0,3.0,3.5,1.0,1.0,1.5,3.0,1.8,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
511,6.0,3.0,3.5,1.0,1.0,1.5,3.0,1.8,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
512,6.0,3.0,3.5,2.6,1.4,1.5,5.0,1.8,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
512,6.0,3.0,3.5,2.6,1.4,1.5,5.0,1.8,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
512,6.0,3.0,3.5,2.6,1.4,1.5,5.0,1.8,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
512,6.0,3.0,3.5,2.6,1.4,1.5,5.0,1.8,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
512,6.0,3.0,3.5,2.6,1.4,1.5,5.0,1.8,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
512,6.0,3.0,3.5,2.6,1.4,1.5,5.0,1.8,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
512,6.0,3.0,3.5,2.6,1.4,1.5,5.0,1.8,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
